Voltage(V),Discharge_Capacity(Ah)
3.723459959,0.719975218
3.723459959,0.720002933
3.723459959,0.720031083
3.723621845,0.720059233
3.723459959,0.720086948
3.723459959,0.720115095
3.723459959,0.720143254
3.723459959,0.720170959
3.723297834,0.720199548
3.723459959,0.720227257
3.723621845,0.720255412
3.723459959,0.720283568
3.723297834,0.720311723
3.723459959,0.720339444
3.723459959,0.720367595
3.723297834,0.720395308
3.723297834,0.720423448
3.723297834,0.720450292
3.723459959,0.72047887
3.723459959,0.720507014
3.72313571,0.720535169
3.72313571,0.720563319
3.72313571,0.720591031
3.72313571,0.720619171
3.723459959,0.720644287
3.723297834,0.720675035
3.72313571,0.720703181
3.72313571,0.720731331
3.72313571,0.720759475
3.72313571,0.720787621
3.72313571,0.720815336
3.722973585,0.720842621
3.72313571,0.720870773
3.722973585,0.720898911
3.72313571,0.72092706
3.722973585,0.720954777
3.722973585,0.720982917
3.72313571,0.721001972
3.72313571,0.721038791
3.722973585,0.721066939
3.722811699,0.721094225
3.72313571,0.721122357
3.722811699,0.721150069
3.722811699,0.721178655
3.722973585,0.721195967
3.722973585,0.721234505
3.722973585,0.721262644
3.722811699,0.721290788
3.722811699,0.721318505
3.722811699,0.721346656
3.722811699,0.721374808
3.722811699,0.721402946
3.722811699,0.721431095
3.722811699,0.721458819
3.722811699,0.721486962
3.722811699,0.721514681
3.722811699,0.721542832
3.722811699,0.721570976
3.722649574,0.721599132
3.722649574,0.72162685
3.722811699,0.721654999
3.722811699,0.721683144
3.722649574,0.721711297
3.722649574,0.721739434
3.722649574,0.721767153
3.722811699,0.721795299
3.722649574,0.721822595
3.722811699,0.721851167
3.722649574,0.721878888
3.722811699,0.721906609
3.72248745,0.721934767
3.72248745,0.721962922
3.72248745,0.72199064
3.72248745,0.722018355
3.722649574,0.722046941
3.72248745,0.722075093
3.722649574,0.722102377
3.72248745,0.722130954
3.722649574,0.722158239
3.722325325,0.722186401
3.72248745,0.722214546
3.72248745,0.722242712
3.722325325,0.722270435
3.722325325,0.722299011
3.72248745,0.722327173
3.72248745,0.722354463
3.722325325,0.72238262
3.722325325,0.722410778
3.72248745,0.722438931
3.722325325,0.722467085
3.722325325,0.722494799
3.722325325,0.722522953
3.722325325,0.722551106
3.722325325,0.722579254
3.722325325,0.722607413
3.722325325,0.72263555
3.722325325,0.722663253
3.722163439,0.722690974
3.722325325,0.722718688
3.722325325,0.722746853
3.722325325,0.722774997
3.722325325,0.722803141
3.722325325,0.722830852
3.722163439,0.722858565
3.722163439,0.722886272
3.722163439,0.722913986
3.722001314,0.722942577
3.722163439,0.722970722
3.722001314,0.722998861
3.722163439,0.723026576
3.722163439,0.723054717
3.722163439,0.723082429
3.722001314,0.723110589
3.722001314,0.723138737
3.72183919,0.723166883
3.72183919,0.723194604
3.722001314,0.723222748
3.722001314,0.723250913
3.722001314,0.723278629
3.722001314,0.723306772
3.72183919,0.72333492
3.72183919,0.723362636
3.72183919,0.723390781
3.722001314,0.72341893
3.722001314,0.723447078
3.72183919,0.723474789
3.722001314,0.723502069
3.722001314,0.723530638
3.72183919,0.723558369
3.721515179,0.723586097
3.721677303,0.723614234
3.72183919,0.723641952
3.72183919,0.723670094
3.72183919,0.723697807
3.721677303,0.72372595
3.72183919,0.723753663
3.72183919,0.723781369
3.721677303,0.723808664
3.72183919,0.723837252
3.721515179,0.723865394
3.72183919,0.723893105
3.721677303,0.723921258
3.721677303,0.723949402
3.721677303,0.723977118
3.721515179,0.724005263
3.721515179,0.724032543
3.721677303,0.724061123
3.721515179,0.724089269
3.721677303,0.72411699
3.721515179,0.724145135
3.721515179,0.724173277
3.721515179,0.724201003
3.721515179,0.724229146
3.721677303,0.724256858
3.721515179,0.724285004
3.721515179,0.724313143
3.721515179,0.724340868
3.721515179,0.724369027
3.721515179,0.724397166
3.721515179,0.724424877
3.721677303,0.724453023
3.721515179,0.724480314
3.721353054,0.724508902
3.721190929,0.72453706
3.721353054,0.724564777
3.721353054,0.724592924
3.721353054,0.724620639
3.721190929,0.724648786
3.721353054,0.724676942
3.721353054,0.724704655
3.721353054,0.724732809
3.721353054,0.724760529
3.721353054,0.724788668
3.721353054,0.724816818
3.721190929,0.724844972
3.721029043,0.724873126
3.721353054,0.724901296
3.721190929,0.724929017
3.721190929,0.724957168
3.721190929,0.724985318
3.721029043,0.725013038
3.721029043,0.725041194
3.721029043,0.725069362
3.721029043,0.72509751
3.720866919,0.725125659
3.720866919,0.725153377
3.721029043,0.725181533
3.721029043,0.725209684
3.721029043,0.725237832
3.721029043,0.725265554
3.720866919,0.725293709
3.721029043,0.725321858
3.721029043,0.725349578
3.721029043,0.725377738
3.720866919,0.725405467
3.721029043,0.725433615
3.721029043,0.725461773
3.720704794,0.725489928
3.720866919,0.725518074
3.721029043,0.725545782
3.720704794,0.725574362
3.720704794,0.725602086
3.720704794,0.725630241
3.720866919,0.725658403
3.720866919,0.725686117
3.720866919,0.725713832
3.720704794,0.725741562
3.720704794,0.725769712
3.720866919,0.725797855
3.720704794,0.725825569
3.720866919,0.725853725
3.720704794,0.725881885
3.720866919,0.725909598
3.720704794,0.725937742
3.720866919,0.725965024
3.720704794,0.725993168
3.720704794,0.726021315
3.720704794,0.726049019
3.720542669,0.726077156
3.720542669,0.726105309
3.720542669,0.726132589
3.720704794,0.726161165
3.720542669,0.726188874
3.720380783,0.726217013
3.720542669,0.726244728
3.720380783,0.726271142
3.720380783,0.726301046
3.720380783,0.726328772
3.720380783,0.726356497
3.720380783,0.726385082
3.720542669,0.726412795
3.720380783,0.726440512
3.720542669,0.726469107
3.720542669,0.726496819
3.720380783,0.726524534
3.720380783,0.726553111
3.720380783,0.726580834
3.720380783,0.726608563
3.720380783,0.726636704
3.720380783,0.726664853
3.720380783,0.726692582
3.720380783,0.726720296
3.720218658,0.726748015
3.720218658,0.726776168
3.720218658,0.726804325
3.720218658,0.726822521
3.720218658,0.72685978
3.720218658,0.726888368
3.720218658,0.726916524
3.720218658,0.726944686
3.720218658,0.726972398
3.720218658,0.72700056
3.720056534,0.727028689
3.720218658,0.727056833
3.720218658,0.727084547
3.720218658,0.727113126
3.720218658,0.727140865
3.720056534,0.727168588
3.720056534,0.727196748
3.719894409,0.727224904
3.720218658,0.727253059
3.720056534,0.727281223
3.720056534,0.727308943
3.720056534,0.727337104
3.720056534,0.727365252
3.720056534,0.727393397
3.719894409,0.727421125
3.720056534,0.727449289
3.719894409,0.72747745
3.720056534,0.727505601
3.719894409,0.727532891
3.719894409,0.727561482
3.719732523,0.727589636
3.719894409,0.727617796
3.719732523,0.727645514
3.719894409,0.727672804
3.719894409,0.72770097
3.719732523,0.727729108
3.719894409,0.727757273
3.719732523,0.727784987
3.719894409,0.727813143
3.719732523,0.7278413
3.719732523,0.727869019
3.719570398,0.727897176
3.719894409,0.727925329
3.719894409,0.727953048
3.719732523,0.727981632
3.719570398,0.728009356
3.719732523,0.728037514
3.719570398,0.728065667
3.719732523,0.728093832
3.719732523,0.728121554
3.719570398,0.728149714
3.719570398,0.728177428
3.719570398,0.728205563
3.719570398,0.728233712
3.719570398,0.72826099
3.719570398,0.728289143
3.719570398,0.728316856
3.719570398,0.72834501
3.719570398,0.728372732
3.719408274,0.728400443
3.719408274,0.728428594
3.719246387,0.728456747
3.719246387,0.72848445
3.719570398,0.728513044
3.719408274,0.728540758
3.719570398,0.728568471
3.719408274,0.728597054
3.719570398,0.728624769
3.719408274,0.728652919
3.719408274,0.728681059
3.719570398,0.728708783
3.719408274,0.728736507
3.719246387,0.728765079
3.719408274,0.728793235
3.719246387,0.728821387
3.719408274,0.728849537
3.719084263,0.728877256
3.719408274,0.728905409
3.719246387,0.728933113
3.719246387,0.728961699
3.719246387,0.728989861
3.719084263,0.729018008
3.719084263,0.729045733
3.719246387,0.729073428
3.719084263,0.729101565
3.719084263,0.729129276
3.719246387,0.729157852
3.719084263,0.729186001
3.719084263,0.729213719
3.719246387,0.729241869
3.719246387,0.729270028
3.719246387,0.729297744
3.719246387,0.729325895
3.719084263,0.729354045
3.719084263,0.729382191
3.719246387,0.729410348
3.719084263,0.729438505
3.718922138,0.729466654
3.718760014,0.729494375
3.718922138,0.729522969
3.718922138,0.729551101
3.718922138,0.729578826
3.718922138,0.729606972
3.718922138,0.729634688
3.718922138,0.72966283
3.718922138,0.729690552
3.718922138,0.729718702
3.718922138,0.729746847
3.718760014,0.729774579
3.718922138,0.729802728
3.718760014,0.729830879
3.718922138,0.729858589
3.718922138,0.72988675
3.718760014,0.72991447
3.718760014,0.729942181
3.718760014,0.729970766
3.718598127,0.729998492
3.718760014,0.730026206
3.718598127,0.730054355
3.718760014,0.730082512
3.718598127,0.730110239
3.718598127,0.730138391
3.718760014,0.730166539
3.718598127,0.730194258
3.718598127,0.73022239
3.718598127,0.730250548
3.718436003,0.73027827
3.718598127,0.730306861
3.718436003,0.730334596
3.718598127,0.730362758
3.718436003,0.730390916
3.718598127,0.730419077
3.718598127,0.730447232
3.718436003,0.73047538
3.718436003,0.730503102
3.718598127,0.730531268
3.718598127,0.730558977
3.718273878,0.73058713
3.718436003,0.730615282
3.718598127,0.730643426
3.718273878,0.730671149
3.718436003,0.730699298
3.718436003,0.730727442
3.718273878,0.730755581
3.718436003,0.730783308
3.718436003,0.730811032
3.718273878,0.730839171
3.718273878,0.730867318
3.718436003,0.730895037
3.718273878,0.730922753
3.718273878,0.730950903
3.718273878,0.730979045
3.718273878,0.731006761
3.718111753,0.731035341
3.718111753,0.731063063
3.718111753,0.731091203
3.718111753,0.731119346
3.718273878,0.731147064
3.718273878,0.731175217
3.718111753,0.731203368
3.718111753,0.73123152
3.718111753,0.73125968
3.718111753,0.731287392
3.717949867,0.731315552
3.718111753,0.731343265
3.718111753,0.731371417
3.718273878,0.731398692
3.718273878,0.731426839
3.717949867,0.731455418
3.718111753,0.73148314
3.717949867,0.731510853
3.717949867,0.731539007
3.717949867,0.731567153
3.717949867,0.731594871
3.717787743,0.731622589
3.717949867,0.731650302
3.717949867,0.731678452
3.717949867,0.731706601
3.717949867,0.731734748
3.717787743,0.731762476
3.717949867,0.731790622
3.717949867,0.731818775
3.717949867,0.73184692
3.717787743,0.731874631
3.717949867,0.731902782
3.717625618,0.731930929
3.717787743,0.73195865
3.717625618,0.731986791
3.717625618,0.732014946
3.717787743,0.732042657
3.717625618,0.732070366
3.717787743,0.732098511
3.717787743,0.732127095
3.717625618,0.732155236
3.717625618,0.732183384
3.717625618,0.732211532
3.717625618,0.732239246
3.717625618,0.732267832
3.717625618,0.73228602
3.717625618,0.732323261
3.717625618,0.732351424
3.717463732,0.732379578
3.717625618,0.73240686
3.717625618,0.732435437
3.717301607,0.732463587
3.717463732,0.732491731
3.717625618,0.732519894
3.717463732,0.732547606
3.717463732,0.732575767
3.717625618,0.732603915
3.717463732,0.732631649
3.717463732,0.732659798
3.717463732,0.732687944
3.717463732,0.732716096
3.717463732,0.732740357
3.717463732,0.732771965
3.717463732,0.732799247
3.717301607,0.732827401
3.717301607,0.732855547
3.717301607,0.732883696
3.717301607,0.732911841
3.717463732,0.732934356
3.717301607,0.732967272
3.717139482,0.732995855
3.717301607,0.733023573
3.717301607,0.733051742
3.717301607,0.73307989
3.717139482,0.733107614
3.717301607,0.733136198
3.717301607,0.733163916
3.717301607,0.73319206
3.717139482,0.733219782
3.717139482,0.733248361
3.717301607,0.733276081
3.717139482,0.733303799
3.717139482,0.733331956
3.717301607,0.7333601
3.717139482,0.733387818
3.717139482,0.73341554
3.717139482,0.733444127
3.717139482,0.733472276
3.717139482,0.733499994
3.716977358,0.733527707
3.716815472,0.733555853
3.717139482,0.733584003
3.716977358,0.733611298
3.716977358,0.733639891
3.717139482,0.733668041
3.716815472,0.73369576
3.716977358,0.733723894
3.716977358,0.733751606
3.716977358,0.733779321
3.716977358,0.733807908
3.716815472,0.733836041
3.716815472,0.733863326
3.716977358,0.733891479
3.716977358,0.733919644
3.716815472,0.733947795
3.716815472,0.733975503
3.716653347,0.734003648
3.716815472,0.734031787
3.716653347,0.734059068
3.716815472,0.734087648
3.716815472,0.734115802
3.716977358,0.734143953
3.716653347,0.734171669
3.716653347,0.734199406
3.716815472,0.734227121
3.716815472,0.734255268
3.716653347,0.734283409
3.716653347,0.734311128
3.716815472,0.73433884
3.716653347,0.734366549
3.716815472,0.734394706
3.716653347,0.734422857
3.716815472,0.734451012
3.716653347,0.734479164
3.716815472,0.734507296
3.716491222,0.734535445
3.716653347,0.7345636
3.716653347,0.734591749
3.716491222,0.73461947
3.716653347,0.734647619
3.716329098,0.734675771
3.716653347,0.734703059
3.716491222,0.734731211
3.716329098,0.734758934
3.716491222,0.734787071
3.716491222,0.73481522
3.716653347,0.734843361
3.716491222,0.734871512
3.716329098,0.734899244
3.716491222,0.734926953
3.716329098,0.734955109
3.716329098,0.734982831
3.716329098,0.735010978
3.716491222,0.735038703
3.716329098,0.735066851
3.716329098,0.735094138
3.716329098,0.7351223
3.716167212,0.735150446
3.716167212,0.735178165
3.716167212,0.735206305
3.716167212,0.735234475
3.716329098,0.735262622
3.716329098,0.735290345
3.716329098,0.735318073
3.716167212,0.7353458
3.716167212,0.73537395
3.716167212,0.735402105
3.716167212,0.735429821
3.716167212,0.735457969
3.716167212,0.735485263
3.716167212,0.735513421
3.716167212,0.735541148
3.716005087,0.735568876
3.716167212,0.73559745
3.716005087,0.735625171
3.716005087,0.735652908
3.715842962,0.735681066
3.716005087,0.735708795
3.716005087,0.735736951
3.716005087,0.735765098
3.715842962,0.735793251
3.715842962,0.735820979
3.716005087,0.735848704
3.716005087,0.735877291
3.715842962,0.735905452
3.715680838,0.735933612
3.715842962,0.735961331
3.715842962,0.735989491
3.715842962,0.736017218
3.715842962,0.736045805
3.715842962,0.736073518
3.715842962,0.736101675
3.715842962,0.736129394
3.715842962,0.736157545
3.715842962,0.736185267
3.715842962,0.736212981
3.715680838,0.736241131
3.715680838,0.736268851
3.715680838,0.73629701
3.715680838,0.736324727
3.715680838,0.736352444
3.715680838,0.73638061
3.715842962,0.736408755
3.715680838,0.736436902
3.715518951,0.736464621
3.715680838,0.73649277
3.715680838,0.736520921
3.715518951,0.736548203
3.715518951,0.73657635
3.715518951,0.736604052
3.715680838,0.736632631
3.715680838,0.736660782
3.715680838,0.736688489
3.715518951,0.736717071
3.715680838,0.736745208
3.715356827,0.736773352
3.715356827,0.736801077
3.715518951,0.736829227
3.715518951,0.736857373
3.715356827,0.736885091
3.715518951,0.736913246
3.715518951,0.736940536
3.715518951,0.73696868
3.715356827,0.736996396
3.715356827,0.737024978
3.715356827,0.737052682
3.715194702,0.737081269
3.715356827,0.737108989
3.715356827,0.737137141
3.715356827,0.737165283
3.715356827,0.737193001
3.715194702,0.73722114
3.715194702,0.73724886
3.715194702,0.737277012
3.715032816,0.737305163
3.715032816,0.737333314
3.715356827,0.737360598
3.715032816,0.737389177
3.715356827,0.737416897
3.715194702,0.737444607
3.715194702,0.737473184
3.715194702,0.737501328
3.715194702,0.737528628
3.715194702,0.73755678
3.715032816,0.737584946
3.715356827,0.737613099
3.715032816,0.737640816
3.715032816,0.737668975
3.715194702,0.737696682
3.715032816,0.737725251
3.715194702,0.737752959
3.715032816,0.737781119
3.714870691,0.737809258
3.714870691,0.737837401
3.715032816,0.737865118
3.715032816,0.737893284
3.715032816,0.737912334
3.715032816,0.737949584
3.715032816,0.7379773
3.715032816,0.738005454
3.714708567,0.738033616
3.715032816,0.738061341
3.714870691,0.738089078
3.714870691,0.738117668
3.714870691,0.738145814
3.714870691,0.738173977
3.714870691,0.738202148
3.714870691,0.738229868
3.714870691,0.738258457
3.714708567,0.738286179
3.714870691,0.738313893
3.714870691,0.738342052
3.714708567,0.738370204
3.714708567,0.738398357
3.714870691,0.738426076
3.714708567,0.738454238
3.714708567,0.738482395
3.714708567,0.738510556
3.714546442,0.738538283
3.714708567,0.738566445
3.714708567,0.738594598
3.714546442,0.73862275
3.714546442,0.738650479
3.714546442,0.73867863
3.714546442,0.738706782
3.714708567,0.738734948
3.714546442,0.738763089
3.714546442,0.738790817
3.714384556,0.738818537
3.714384556,0.738846255
3.714546442,0.738873982
3.714546442,0.73890257
3.714384556,0.738930308
3.714546442,0.738958036
3.714384556,0.73898575
3.714384556,0.739014325
3.714546442,0.73904161
3.714546442,0.739070194
3.714384556,0.739098347
3.714384556,0.739126074
3.714384556,0.739153798
3.714384556,0.739181947
3.714384556,0.739210099
3.714384556,0.739238234
3.714384556,0.739266387
3.714384556,0.739294112
3.714222431,0.739321825
3.714384556,0.739349534
3.714222431,0.739378105
3.714384556,0.739405822
3.714222431,0.739433543
3.714222431,0.739462125
3.714222431,0.739489841
3.714222431,0.739518432
3.714222431,0.739546156
3.714384556,0.73957431
3.714222431,0.739602442
3.714222431,0.739630593
3.714060307,0.739658734
3.714060307,0.739686453
3.714060307,0.739714173
3.714222431,0.739741878
3.714060307,0.739770028
3.714060307,0.739798174
3.714060307,0.739826323
3.714060307,0.739854044
3.714060307,0.739882194
3.714060307,0.73991035
3.714060307,0.739938499
3.713898182,0.739966215
3.714060307,0.739994364
3.713898182,0.740022504
3.714060307,0.740050207
3.713898182,0.740077923
3.714060307,0.740106511
3.713736296,0.740134661
3.713898182,0.740162821
3.713898182,0.740190539
3.714060307,0.740218689
3.713898182,0.740246837
3.713736296,0.740274126
3.713898182,0.74030271
3.713898182,0.74033086
3.713898182,0.740359007
3.713736296,0.740387167
3.713736296,0.740414878
3.713736296,0.740442598
3.713898182,0.740470749
3.713736296,0.740498898
3.713574171,0.74052661
3.713736296,0.740554755
3.713736296,0.740582476
3.713736296,0.740610624
3.713574171,0.740638338
3.713574171,0.740666506
3.713736296,0.740693791
3.713736296,0.740722365
3.713736296,0.740750527
3.713736296,0.740778676
3.713412046,0.740806827
3.713412046,0.740834991
3.713412046,0.740863141
3.713574171,0.74089085
3.713412046,0.740918993
3.713574171,0.740947145
3.713574171,0.740975303
3.713736296,0.741003018
3.713574171,0.741031175
3.713574171,0.741059325
3.713574171,0.741087477
3.713574171,0.741115191
3.71325016,0.741143778
3.713412046,0.741171498
3.713412046,0.741199223
3.713412046,0.74122782
3.713574171,0.741255537
3.713412046,0.741283698
3.713412046,0.741311851
3.713412046,0.741339997
3.713412046,0.741368151
3.71325016,0.741396299
3.71325016,0.741424018
3.713412046,0.741451741
3.713412046,0.741479898
3.71325016,0.74150761
3.713088036,0.741536193
3.71325016,0.741563911
3.71325016,0.741591636
3.71325016,0.741620215
3.713088036,0.741648359
3.713412046,0.741676076
3.71325016,0.741704233
3.713088036,0.741732384
3.71325016,0.741760097
3.712925911,0.741788256
3.713088036,0.741816416
3.71325016,0.741844141
3.713088036,0.74187229
3.712925911,0.741900443
3.712925911,0.741928605
3.713088036,0.741956326
3.713088036,0.741984485
3.713088036,0.742012632
3.71325016,0.742039916
3.712925911,0.742068072
3.712925911,0.742096231
3.712925911,0.742124383
3.712925911,0.742152098
3.713088036,0.742180253
3.712763786,0.742208398
3.712925911,0.742236111
3.712925911,0.742264261
3.712925911,0.742292424
3.712763786,0.742320568
3.712763786,0.742348721
3.713088036,0.742376436
3.712763786,0.74240458
3.712925911,0.742432728
3.712925911,0.742460466
3.712925911,0.742488605
3.712763786,0.74251675
3.7126019,0.742544907
3.712763786,0.742572619
3.7126019,0.742601204
3.7126019,0.74262893
3.7126019,0.742656657
3.712763786,0.742684804
3.7126019,0.74271295
3.7126019,0.742740671
3.7126019,0.742768808
3.7126019,0.74279652
3.712439775,0.7428251
3.7126019,0.742853245
3.712439775,0.742881394
3.7126019,0.742909551
3.7126019,0.742937692
3.712439775,0.742965834
3.712439775,0.742993984
3.7126019,0.743022122
3.712439775,0.743049414
3.712439775,0.74307755
3.712439775,0.743105263
3.712439775,0.743133838
3.7126019,0.743161559
3.7126019,0.743189717
3.712439775,0.743217856
3.712439775,0.743246004
3.712439775,0.743273733
3.712439775,0.743301885
3.712439775,0.743330034
3.712439775,0.74335775
3.712439775,0.743385902
3.712439775,0.743414048
3.712277651,0.743442188
3.712277651,0.743470335
3.712277651,0.743498048
3.712277651,0.743526201
3.712277651,0.743554342
3.712277651,0.743582066
3.712277651,0.743610213
3.712277651,0.743638378
3.712277651,0.743666108
3.712277651,0.74369382
3.712115526,0.743722405
3.712277651,0.74375013
3.712115526,0.743777865
3.712115526,0.743806016
3.71195364,0.743830266
3.712277651,0.743861462
3.712115526,0.743889186
3.712115526,0.743917323
3.712115526,0.743945477
3.712115526,0.74397319
3.71195364,0.744001329
3.712115526,0.744029048
3.712115526,0.744057192
3.71195364,0.744084915
3.71195364,0.744112638
3.71195364,0.74414123
3.71195364,0.744168961
3.712115526,0.744197102
3.712115526,0.74422525
3.71195364,0.744252975
3.71195364,0.744281136
3.71195364,0.744308856
3.71195364,0.744337003
3.71195364,0.744365158
3.71195364,0.74439331
3.712115526,0.744421028
3.711791515,0.744449182
3.71195364,0.744477331
3.71195364,0.744504612
3.711791515,0.744532762
3.71195364,0.744560471
3.711791515,0.744588608
3.71195364,0.744616325
3.711791515,0.744644476
3.711791515,0.744672198
3.71195364,0.74470035
3.711791515,0.744728508
3.711629391,0.744756222
3.711791515,0.744784379
3.711791515,0.744812518
3.711629391,0.744840665
3.711791515,0.744868391
3.711629391,0.744896546
3.711629391,0.744924698
3.711791515,0.744952415
3.711791515,0.744981007
3.711629391,0.745008729
3.711629391,0.745036883
3.711629391,0.745064611
3.711629391,0.745092761
3.711791515,0.745120046
3.711467266,0.745148211
3.711467266,0.745176373
3.711467266,0.745204529
3.711467266,0.745232679
3.711467266,0.745260404
3.711467266,0.745288561
3.711467266,0.745316273
3.71130538,0.74534442
3.711629391,0.745372564
3.711467266,0.745400704
3.711629391,0.745428854
3.711467266,0.745456576
3.711467266,0.745484729
3.711467266,0.745512879
3.711467266,0.745541025
3.711467266,0.74556875
3.71130538,0.745596908
3.711143255,0.745625054
3.71130538,0.74565277
3.71130538,0.745680922
3.711143255,0.745709077
3.71130538,0.745736795
3.71130538,0.745764947
3.71130538,0.745793097
3.71130538,0.745820376
3.71130538,0.745848534
3.711143255,0.745876686
3.71130538,0.745904818
3.71130538,0.745932533
3.71130538,0.745960677
3.711143255,0.745988822
3.71130538,0.746016534
3.71130538,0.746044673
3.710981131,0.74607282
3.711143255,0.746100966
3.711143255,0.746128683
3.711143255,0.746156419
3.710981131,0.746184132
3.710981131,0.746212285
3.711143255,0.74624043
3.711143255,0.746268148
3.710981131,0.746295865
3.710819244,0.74632359
3.711143255,0.746351755
3.710981131,0.746379906
3.710981131,0.746407622
3.710981131,0.746435347
3.710981131,0.74646393
3.710819244,0.746492089
3.710981131,0.746520247
3.710819244,0.746547964
3.710981131,0.746576124
3.710819244,0.746604271
3.710981131,0.746632421
3.71065712,0.746660146
3.710819244,0.746688303
3.710819244,0.746715589
3.710819244,0.746744165
3.71065712,0.746771888
3.71065712,0.746800473
3.710819244,0.746828188
3.710819244,0.746856337
3.71065712,0.746884488
3.710819244,0.746912204
3.71065712,0.746939932
3.71065712,0.746968075
3.710819244,0.746996223
3.71065712,0.747023945
3.71065712,0.747052099
3.71065712,0.747080249
3.71065712,0.747107964
3.710494995,0.747135681
3.710494995,0.747164257
3.710494995,0.747192399
3.71065712,0.747220119
3.71065712,0.747248262
3.710494995,0.747275542
3.71065712,0.747303696
3.71065712,0.747332275
3.710494995,0.747359992
3.710494995,0.747388574
3.710494995,0.747416719
3.710494995,0.747444865
3.710494995,0.747472581
3.710494995,0.747499858
3.710494995,0.747528022
3.71033287,0.747556163
3.710494995,0.74758388
3.710494995,0.747612028
3.71033287,0.747639743
3.71033287,0.747667465
3.710494995,0.747695617
3.71033287,0.747723761
3.71033287,0.747751486
3.71033287,0.747778768
3.71033287,0.747806915
3.710170984,0.74783506
3.710494995,0.747863204
3.710170984,0.747890908
3.710170984,0.747919069
3.71033287,0.747947208
3.710170984,0.747975356
3.710170984,0.748003074
3.71000886,0.748031217
3.71033287,0.74805936
3.710170984,0.74808751
3.71000886,0.748115233
3.710170984,0.748143385
3.710170984,0.748171533
3.71000886,0.748199261
3.710170984,0.748227849
3.710170984,0.748255571
3.710170984,0.748283279
3.71000886,0.748311005
3.710170984,0.748339585
3.71000886,0.7483673
3.709846735,0.748395009
3.709846735,0.748423156
3.71000886,0.748451302
3.71000886,0.748479016
3.71000886,0.748507594
3.71000886,0.748535311
3.709846735,0.748563897
3.71000886,0.748591613
3.709846735,0.748619754
3.709846735,0.7486479
3.70968461,0.74867605
3.709846735,0.748703343
3.709846735,0.748731508
3.709846735,0.748759653
3.70968461,0.748787793
3.71000886,0.748815516
3.70968461,0.748843677
3.70968461,0.74887181
3.709846735,0.748899959
3.709846735,0.748927683
3.70968461,0.748955828
3.709846735,0.748983544
3.709846735,0.749011683
3.70968461,0.749039827
3.709522724,0.749067978
3.709846735,0.749096126
3.709522724,0.749124265
3.70968461,0.749151992
3.70968461,0.74917929
3.70968461,0.749207885
3.70968461,0.749236042
3.70968461,0.749263769
3.70968461,0.74929148
3.709846735,0.749319638
3.709522724,0.749347788
3.70968461,0.749375515
3.709522724,0.749403658
3.709522724,0.749431818
3.709522724,0.749456934
3.709522724,0.74948771
3.709522724,0.749515868
3.709522724,0.749543159
3.709522724,0.74957132
3.709522724,0.749599471
3.7093606,0.74962764
3.7093606,0.749651022
3.709522724,0.749683516
3.709522724,0.749711669
3.7093606,0.749739395
3.7093606,0.749767989
3.7093606,0.749795707
3.7093606,0.749823872
3.7093606,0.749851593
3.709522724,0.749879763
3.7093606,0.749907912
3.7093606,0.749936065
3.7093606,0.749963779
3.7093606,0.749991925
3.709198475,0.750020079
3.7093606,0.750047805
3.709198475,0.750075946
3.709198475,0.750103673
3.709198475,0.750131385
3.709198475,0.750159539
3.709198475,0.750188119
3.709036589,0.750215824
3.709198475,0.750244411
3.709198475,0.750272554
3.709198475,0.750299837
3.709198475,0.750328417
3.709036589,0.750356144
3.709198475,0.750383872
3.709036589,0.750411592
3.709036589,0.75044018
3.709036589,0.750467902
3.709036589,0.750496053
3.709036589,0.750524206
3.709036589,0.750551926
3.709036589,0.750580069
3.709036589,0.750608229
3.709036589,0.750635944
3.709036589,0.750664531
3.709036589,0.75069225
3.708874464,0.750720404
3.708874464,0.750748543
3.708874464,0.750776255
3.708874464,0.750804406
3.708874464,0.750831696
3.709036589,0.750860275
3.709036589,0.750887999
3.708874464,0.750915721
3.708712339,0.750944307
3.709036589,0.750972022
3.708874464,0.751000598
3.708712339,0.751028745
3.708874464,0.751056905
3.708874464,0.75108505
3.708874464,0.751113202
3.708712339,0.751140929
3.708712339,0.751168217
3.708712339,0.751196366
3.708712339,0.751224076
3.708712339,0.751252667
3.708712339,0.751280384
3.708712339,0.751308107
3.708550215,0.751335829
3.708550215,0.751363545
3.708550215,0.751391703
3.708712339,0.751419853
3.708550215,0.751448009
3.708712339,0.751476151
3.708550215,0.7515043
3.708550215,0.751532459
3.708550215,0.751560183
3.708388329,0.751587898
3.708388329,0.751615614
3.708550215,0.751644198
3.708550215,0.751671907
3.708550215,0.751699626
3.708388329,0.751727346
3.708388329,0.751755921
3.708550215,0.751783636
3.708388329,0.751811369
3.708550215,0.751839095
3.708388329,0.751867239
3.708388329,0.751895389
3.708388329,0.751923112
3.708388329,0.751951275
3.708388329,0.751979426
3.708388329,0.752007148
3.708388329,0.752035297
3.708226204,0.752063459
3.708388329,0.752091184
3.708388329,0.7521189
3.708388329,0.752147059
3.708388329,0.752174338
3.708226204,0.752202929
3.708226204,0.752231084
3.708064079,0.752259231
3.708064079,0.752286959
3.708064079,0.752315111
3.708226204,0.752343265
3.708064079,0.752370987
3.708064079,0.752398695
3.708064079,0.752427286
3.708064079,0.752455002
3.708226204,0.752483587
3.708064079,0.752511304
3.708064079,0.752539452
